0,1,2
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,0.917,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr5_14797956-,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,0.920,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,0.947,True
chr6_29828733+,0.958,True
chr6_29828733+,0.929,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,0.996,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,0.400,True
chr6_29828733+,0.971,True
chr6_29828733+,0.981,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,0.974,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,0.964,True
chr6_29828733+,1.000,True
chr6_29828733+,0.952,True
chr6_29828733+,1.000,True
chr6_29828733+,0.933,True
chr6_29828733+,0.027,True
chr6_29828733+,0.991,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,0.964,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,0.998,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,0.976,True
chr6_29828733+,0.975,True
chr6_29828733+,0.958,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,0.769,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,0.933,True
chr6_29828733+,0.958,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,0.991,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,0.766,True
chr6_29828733+,0.952,True
chr6_29828733+,0.824,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,0.990,True
chr6_29828733+,0.980,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,0.981,True
chr6_29828733+,1.000,True
chr6_29828733+,0.984,True
chr6_29828733+,1.000,True
chr6_29828733+,0.875,True
chr6_29828733+,0.910,True
chr6_29828733+,0.971,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,0.998,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,0.883,True
chr6_29828733+,0.993,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,0.935,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,False
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,0.971,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,0.967,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,0.933,True
chr6_29828733+,1.000,True
chr6_29828733+,0.929,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,0.997,True
chr6_29828733+,0.983,True
chr6_29828733+,1.000,True
chr6_29828733+,0.990,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,0.979,True
chr6_29828733+,0.976,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,0.933,True
chr6_29828733+,0.977,True
chr6_29828733+,0.871,True
chr6_29828733+,0.968,True
chr6_29828733+,0.636,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,0.998,True
chr6_29828733+,1.000,True
chr6_29828733+,0.967,True
chr6_29828733+,0.770,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,0.950,True
chr6_29828733+,0.944,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,0.981,True
chr6_29828733+,1.000,True
chr6_29828733+,0.882,True
chr6_29828733+,1.000,True
chr6_29828733+,0.947,True
chr6_29828733+,0.965,True
chr6_29828733+,1.000,True
chr6_29828733+,0.964,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,0.988,True
chr6_29828733+,0.500,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,0.979,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,0.923,True
chr6_29828733+,1.000,True
chr6_29828733+,0.923,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,0.994,True
chr6_29828733+,1.000,True
chr6_29828733+,0.993,True
chr6_29828733+,1.000,True
chr6_29828733+,0.852,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,0.971,True
chr6_29828733+,1.000,True
chr6_29828733+,0.987,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,0.944,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,0.990,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,1.000,True
chr6_29828733+,0.972,True
chr6_29828733+,0.056,True
